source,source_record_id,collection_id,collection_title,dataset_title,tissues,species,assays,is_multiome_only,cell_count,primary_cell_count,multiome_cell_count,multiome_primary_cell_count,multiome_cell_count_basis,doi,portal_url,raw_data_urls,raw_data_status,processed_data_urls,other_data_urls,available_file_types,has_adata,has_bigwig,has_fragments,has_bed,raw_storage_bytes,raw_storage_basis,processed_storage_bytes,processed_storage_basis,total_storage_bytes,access,retrieved_date
CELLxGENE Discover,25818bf7-e2a7-41ec-8ff2-bc369c0ff4f5,30af2f92-7d2d-440e-b81c-e66079b5728b,Multi-omic and spatial analysis of mouse kidneys highlights sex-specific differences in gene regulation across the lifespan,Multi-omic and spatial analysis of mouse kidneys highlights sex-specific differences in gene regulation across the lifespan,kidney,Mus musculus,10x multiome,true,203139,203139,203139,203139,exact current H5AD obs assay labels,10.1038/s41588-025-02161-x,https://cellxgene.cziscience.com/collections/30af2f92-7d2d-440e-b81c-e66079b5728b,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE252772,collection/repository link supplied,https://datasets.cellxgene.cziscience.com/5e463ae4-57ff-40b8-9f4c-a249dd8e50e2-fragment.tsv.bgz; https://datasets.cellxgene.cziscience.com/5e463ae4-57ff-40b8-9f4c-a249dd8e50e2-fragment.tsv.bgz.tbi; https://datasets.cellxgene.cziscience.com/29eec938-c857-4dc0-a3c1-db864bdea6dd.h5ad,,H5AD; fragment; fragment_index,true,false,true,false,1994643098958,modeled from 9.82 MB/multiome primary cell,27470589217,exact sum of CELLxGENE asset sizes,2022113688175,public,2026-08-01
CELLxGENE Discover,867757c1-3b1a-49d9-a0cd-17767eb160cc,307ce143-7cc8-4813-99b1-3797834149c9,snRNA-seq of human kidney with ureteral obstruction,snRNA-seq of human kidney with ureteral obstruction,kidney,Homo sapiens,10x multiome,true,46957,46957,46957,46957,exact current H5AD obs assay labels,10.1038/s41467-025-59997-4,https://cellxgene.cziscience.com/collections/307ce143-7cc8-4813-99b1-3797834149c9,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE254185,collection/repository link supplied,https://datasets.cellxgene.cziscience.com/9fc35867-5cf0-4c07-b54c-e5bc53fde7bf-fragment.tsv.bgz; https://datasets.cellxgene.cziscience.com/9fc35867-5cf0-4c07-b54c-e5bc53fde7bf-fragment.tsv.bgz.tbi; https://datasets.cellxgene.cziscience.com/0fe5eee4-380d-4bd9-8735-ada5e03021d9.h5ad,https://zenodo.org/records/15124887,H5AD; fragment; fragment_index,true,false,true,false,461075696926,modeled from 9.82 MB/multiome primary cell,10426817261,exact sum of CELLxGENE asset sizes,471502514187,public,2026-08-01
CELLxGENE Discover,67b6b9ac-b841-42ce-b2d4-ed2ec12327bd,4429f25e-5c91-4981-9cf2-6a1044c36732,Single cell atlas of large B-cell lymphoma,Single cell atlas of LBCL (LME),lymph node,Homo sapiens,10x multiome,true,598289,598289,598289,598289,exact current H5AD obs assay labels,10.1016/j.ccell.2025.06.002,https://cellxgene.cziscience.com/collections/4429f25e-5c91-4981-9cf2-6a1044c36732,https://ega-archive.org/datasets/EGAD50000001491,collection/repository link supplied,https://datasets.cellxgene.cziscience.com/777cf301-2f1a-4429-9bb9-19173ba586d2.h5ad,,H5AD,true,false,false,false,5874662300357,modeled from 9.82 MB/multiome primary cell,6505896722,exact sum of CELLxGENE asset sizes,5881168197079,public,2026-08-01
CELLxGENE Discover,8ef06ea4-8d0f-4303-a652-7d4604402b1f,0f7d022a-46c7-4e64-be4c-e34adbb78089,Single cell atlas of the human ocular surface,"scRNA-seq of human ocular surface: cornea, limbus, sclera – fetal data included",cornea; corneal endothelium; corneal epithelium; corneo-scleral junction; ocular surface region; sclera; substantia propria of cornea; tunica fibrosa of eyeball,Homo sapiens,10x 3' v2; 10x 3' v3; 10x multiome,false,815769,815769,83008,83008,exact current H5AD obs assay labels,,https://cellxgene.cziscience.com/collections/0f7d022a-46c7-4e64-be4c-e34adbb78089,,not supplied by provider or publication,https://datasets.cellxgene.cziscience.com/30127f02-d0b9-4b56-bf4c-e5b77e4989bd.h5ad,https://celltype.info/project/565,H5AD,true,false,false,false,815064238567,modeled from 9.82 MB/multiome primary cell,10293731327,exact sum of CELLxGENE asset sizes,825357969894,public,2026-08-01
CELLxGENE Discover,60a29d0b-1a37-4447-ac32-00d701580b47,4cbb929b-b03b-4aa8-a943-00f61dc22641,Multimodal benchmarking dataset for renal cortex characterization (mBDRC),multimodal benchmarking dataset for renal cortex characterization,cortex of kidney,Homo sapiens,10x 3' v3; 10x 5' v1; 10x multiome,false,97125,7813,53799,0,exact current H5AD obs assay labels,10.1101/2025.03.06.637075,https://cellxgene.cziscience.com/collections/4cbb929b-b03b-4aa8-a943-00f61dc22641,,not supplied by provider or publication,https://datasets.cellxgene.cziscience.com/32b68fe9-ecf9-4302-88e1-c5491e2bc180.h5ad,,H5AD,true,false,false,false,0,0: no multiome primary cells (derived row; avoids duplicate accounting),1405514555,exact sum of CELLxGENE asset sizes,1405514555,public,2026-08-01
CELLxGENE Discover,56a4bc14-9407-45fd-8786-f7f6fc87c9dd,f406a653-c079-4bf9-aab6-85846c27571d,Simultaneous profiling of transcription and chromatin accessibility at the single-cell level for postnatal human brain development,Postnatal human brain development: RNA,anterior cingulate cortex; caudate nucleus; dorsolateral prefrontal cortex; hippocampal formation,Homo sapiens,10x multiome,true,101924,101924,101924,101924,exact current H5AD obs assay labels,10.1038/s41588-025-02083-8,https://cellxgene.cziscience.com/collections/f406a653-c079-4bf9-aab6-85846c27571d,https://nda.nih.gov/edit_collection.html?id=5371,collection/repository link supplied,https://datasets.cellxgene.cziscience.com/e6ef2a07-1b8e-49a8-a771-15b81971eac7.h5ad,https://zenodo.org/records/14421659; https://zenodo.org/records/12752107,H5AD,true,false,false,false,1000802422076,modeled from 9.82 MB/multiome primary cell,1197926797,exact sum of CELLxGENE asset sizes,1002000348873,public,2026-08-01
CELLxGENE Discover,d7f5d8d0-6150-48d7-b094-c34286ad11a1,de379e5f-52d0-498c-9801-0f850823c847,An integrated transcriptomic cell atlas of human neural organoids,HNOCA Extended: The Human Neural Organoid Atlas,arcuate nucleus of hypothalamus; brain; cerebellum; cerebral cortex; choroid plexus; dorsal plus ventral thalamus; hindbrain; midbrain tectum; midbrain tegmentum; telencephalon; ventral part of telencephalon,Homo sapiens,10x 3' v2; 10x 3' v3; 10x multiome; BD Rhapsody Whole Transcriptome Analysis; Drop-seq; Quartz-seq; SPLiT-seq; Smart-seq2,false,1920454,1920454,109255,109255,exact current H5AD obs assay labels,10.1038/s41586-024-08172-8,https://cellxgene.cziscience.com/collections/de379e5f-52d0-498c-9801-0f850823c847,,not supplied by provider or publication,https://datasets.cellxgene.cziscience.com/a0866f01-2a0e-4984-8a93-e5e829685e75.h5ad,https://doi.org/10.5281/zenodo.11203684,H5AD,true,false,false,false,1072786278246,modeled from 9.82 MB/multiome primary cell,20088621029,exact sum of CELLxGENE asset sizes,1092874899275,public,2026-08-01
CELLxGENE Discover,3a805b8d-c9d8-4c9b-881f-0eefa635974d,de379e5f-52d0-498c-9801-0f850823c847,An integrated transcriptomic cell atlas of human neural organoids,The Human Neural Organoid Atlas,arcuate nucleus of hypothalamus; brain; cerebellum; cerebral cortex; choroid plexus; dorsal plus ventral thalamus; hindbrain; midbrain tectum; midbrain tegmentum; telencephalon; ventral part of telencephalon,Homo sapiens,10x 3' v2; 10x 3' v3; 10x multiome; BD Rhapsody Whole Transcriptome Analysis; Drop-seq; Quartz-seq; SPLiT-seq; Smart-seq2,false,1767346,0,109255,0,exact current H5AD obs assay labels,10.1038/s41586-024-08172-8,https://cellxgene.cziscience.com/collections/de379e5f-52d0-498c-9801-0f850823c847,,not supplied by provider or publication,https://datasets.cellxgene.cziscience.com/127a3c9a-7bcb-4362-a73e-e60fd67f5bae.h5ad,https://doi.org/10.5281/zenodo.11203684,H5AD,true,false,false,false,0,0: no multiome primary cells (derived row; avoids duplicate accounting),18777180012,exact sum of CELLxGENE asset sizes,18777180012,public,2026-08-01
CELLxGENE Discover,6725ee8e-ef5b-4e68-8901-61bd14a1fe73,6282a908-f162-44a2-99a3-8a942e4271b2,Integrated human endoderm-derived organoids cell atlas (HEOCA),human endoderm organoid cell atlas,alveolar sac; biliary system; bronchus; colon; common bile duct; corpus; duodenum; gallbladder; ileum; intestine; intrahepatic bile duct; liver; lung; lung epithelium; nasopharynx; pancreas; prostate gland; pyloric antrum; salivary gland epithelium; stomach; thyroid gland,Homo sapiens,10x 3' v2; 10x 3' v3; 10x 5' v1; 10x multiome; CEL-seq2; SORT-seq; Seq-Well S3; Smart-seq,false,806646,731294,65825,65825,exact current H5AD obs assay labels,10.1038/s41588-025-02182-6,https://cellxgene.cziscience.com/collections/6282a908-f162-44a2-99a3-8a942e4271b2,,not supplied by provider or publication,https://datasets.cellxgene.cziscience.com/40f7635e-7fcd-4ede-82e9-0d32753a6b82.h5ad,,H5AD,true,false,false,false,646342563412,modeled from 9.82 MB/multiome primary cell,12560986056,exact sum of CELLxGENE asset sizes,658903549468,public,2026-08-01
CELLxGENE Discover,01b84709-139c-4485-98a9-6e14c58fbbf6,9e4e8f1d-d905-4d4f-b343-84889d0f9ffe,Multimodal single-cell profiling reveals neuronal vulnerability and pathological cell states in focal cortical dysplasia,snRNA-seq data from eight focal cortical dysplasia donors,frontal lobe; lobe of cerebral hemisphere; parietal lobe; temporal lobe,Homo sapiens,10x multiome,true,61525,61525,61525,61525,exact current H5AD obs assay labels,10.1016/j.isci.2024.111337,https://cellxgene.cziscience.com/collections/9e4e8f1d-d905-4d4f-b343-84889d0f9ffe,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE268807; https://explore.data.humancellatlas.org/projects/9762d70c-9b27-4f57-8cbc-377b9b92ea9b,collection/repository link supplied,https://datasets.cellxgene.cziscience.com/12aec133-5d19-4e0c-af4b-6450ec40b09b-fragment.tsv.bgz; https://datasets.cellxgene.cziscience.com/12aec133-5d19-4e0c-af4b-6450ec40b09b-fragment.tsv.bgz.tbi; https://datasets.cellxgene.cziscience.com/799e0777-8fe4-4d14-9183-01a7314923ec.h5ad,,H5AD; fragment; fragment_index,true,false,true,false,604120413428,modeled from 9.82 MB/multiome primary cell,9983930401,exact sum of CELLxGENE asset sizes,614104343829,public,2026-08-01
CELLxGENE Discover,61af564d-e5ea-4d34-a0f3-2668a00db376,77446b76-1c2d-4a71-8e59-0efd4374d98e,Single-nucleus chromatin accessibility and transcriptomic map of breast tissues of women of diverse genetic ancestry,snRNA-seq analyses of breast tissues of healthy women of diverse genetic ancestry,breast; upper outer quadrant of breast,Homo sapiens,10x multiome,true,51367,51367,51367,51367,exact current H5AD obs assay labels,10.1038/s41591-024-03011-9,https://cellxgene.cziscience.com/collections/77446b76-1c2d-4a71-8e59-0efd4374d98e,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE244594; https://explore.data.humancellatlas.org/projects/815c5ef5-0fb1-4eb7-9882-1d160362468e,collection/repository link supplied,https://datasets.cellxgene.cziscience.com/cf603810-e4cf-42ca-acfe-20e40ec8f828-fragment.tsv.bgz; https://datasets.cellxgene.cziscience.com/cf603810-e4cf-42ca-acfe-20e40ec8f828-fragment.tsv.bgz.tbi; https://datasets.cellxgene.cziscience.com/31798b24-255e-4726-8805-66507589ccb8.h5ad,,H5AD; fragment; fragment_index,true,false,true,false,504377948420,modeled from 9.82 MB/multiome primary cell,17666367112,exact sum of CELLxGENE asset sizes,522044315532,public,2026-08-01
CELLxGENE Discover,aa369999-a034-4ad9-b459-8a93c86ea77b,ad2149fc-19c5-41de-8cfe-44710fbada73,Molecular and cellular dynamics of the developing human neocortex at single-cell resolution,snMultiome data of the developing human neocortex,Brodmann (1909) area 10; Brodmann (1909) area 17; Brodmann (1909) area 9; forebrain; neocortex; prefrontal cortex; telencephalon; visual cortex,Homo sapiens,10x multiome,true,232328,232328,232328,232328,exact current H5AD obs assay labels,10.1038/s41586-024-08351-7,https://cellxgene.cziscience.com/collections/ad2149fc-19c5-41de-8cfe-44710fbada73,https://assets.nemoarchive.org/dat-oiif74w,collection/repository link supplied,https://datasets.cellxgene.cziscience.com/c9ba15d8-45a1-4f68-ac91-a59ad2d44a2d-fragment.tsv.bgz; https://datasets.cellxgene.cziscience.com/c9ba15d8-45a1-4f68-ac91-a59ad2d44a2d-fragment.tsv.bgz.tbi; https://datasets.cellxgene.cziscience.com/a4310202-4dc8-4e1b-a96d-d9675f5b14d1.h5ad,,H5AD; fragment; fragment_index,true,false,true,false,2281252944509,modeled from 9.82 MB/multiome primary cell,45109697391,exact sum of CELLxGENE asset sizes,2326362641900,public,2026-08-01
CELLxGENE Discover,f8c4782a-5be8-4de6-81b6-ec57ead9c7b5,03608e22-227a-4492-910b-3cb3f16f952e,iPain atlas,iPain Atlas DRG Nociceptive Lineage Cells - SCENIC,dorsal root ganglion,Mus musculus,10x 3' transcription profiling; 10x 3' v2; 10x 3' v3; 10x multiome; Smart-seq2; Smart-seq3; inDrop,false,70963,0,821,0,exact current H5AD obs assay labels,10.1038/s41467-024-52052-8,https://cellxgene.cziscience.com/collections/03608e22-227a-4492-910b-3cb3f16f952e,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE253345,collection/repository link supplied,https://datasets.cellxgene.cziscience.com/cd8f7735-09d8-4f58-b4d0-820184dc1b6b.h5ad,,H5AD,true,false,false,false,0,0: no multiome primary cells (derived row; avoids duplicate accounting),593900193,exact sum of CELLxGENE asset sizes,593900193,public,2026-08-01
CELLxGENE Discover,e1b09351-423f-471b-998f-ff865cd2ca74,03608e22-227a-4492-910b-3cb3f16f952e,iPain atlas,iPain Atlas DRG Nociceptive Lineage Cells - TF activity,dorsal root ganglion,Mus musculus,10x 3' transcription profiling; 10x 3' v2; 10x 3' v3; 10x multiome; Smart-seq2; Smart-seq3; inDrop,false,70963,0,821,0,exact current H5AD obs assay labels,10.1038/s41467-024-52052-8,https://cellxgene.cziscience.com/collections/03608e22-227a-4492-910b-3cb3f16f952e,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE253345,collection/repository link supplied,https://datasets.cellxgene.cziscience.com/313a03f1-52d1-42aa-830c-d5185a7990a8.h5ad,,H5AD,true,false,false,false,0,0: no multiome primary cells (derived row; avoids duplicate accounting),987270398,exact sum of CELLxGENE asset sizes,987270398,public,2026-08-01
CELLxGENE Discover,b6f472f1-a58d-43a7-a898-2d6822a0b2b2,03608e22-227a-4492-910b-3cb3f16f952e,iPain atlas,iPain Atlas DRG All Cells - RNA,dorsal root ganglion,Mus musculus,10x 3' v2; 10x 3' v3; 10x multiome; Smart-seq2; Smart-seq3; inDrop,false,191798,191798,4468,4468,exact current H5AD obs assay labels,10.1038/s41467-024-52052-8,https://cellxgene.cziscience.com/collections/03608e22-227a-4492-910b-3cb3f16f952e,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE253345,collection/repository link supplied,https://datasets.cellxgene.cziscience.com/9e592a91-b992-4f54-9bbe-2f53dd3308da.h5ad,,H5AD,true,false,false,false,43871759564,modeled from 9.82 MB/multiome primary cell,20964916720,exact sum of CELLxGENE asset sizes,64836676284,public,2026-08-01
CELLxGENE Discover,023d4d04-4671-4433-af8d-158a05c81d8b,03608e22-227a-4492-910b-3cb3f16f952e,iPain atlas,iPain Atlas DRG Nociceptive Lineage Cells - RNA,dorsal root ganglion,Mus musculus,10x 3' transcription profiling; 10x 3' v2; 10x 3' v3; 10x multiome; Smart-seq2; Smart-seq3; inDrop,false,70963,0,821,0,exact current H5AD obs assay labels,10.1038/s41467-024-52052-8,https://cellxgene.cziscience.com/collections/03608e22-227a-4492-910b-3cb3f16f952e,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE253345,collection/repository link supplied,https://datasets.cellxgene.cziscience.com/8fc0b710-45f8-4cb8-b6db-fbadd5ed5ab5.h5ad,,H5AD,true,false,false,false,0,0: no multiome primary cells (derived row; avoids duplicate accounting),7948286220,exact sum of CELLxGENE asset sizes,7948286220,public,2026-08-01
CELLxGENE Discover,963a08cb-d995-4862-9614-f9d38a7d7540,5900dda8-2dc3-4770-b604-084eac1c2c82,Single Cell Multiome Atlas of the Human Fetal Retina,snRNA-seq of the developing human retina,macula lutea; peripheral region of retina; retina,Homo sapiens,10x multiome,true,226506,226506,226506,226506,exact current H5AD obs assay labels,10.1038/s41467-024-50853-5,https://cellxgene.cziscience.com/collections/5900dda8-2dc3-4770-b604-084eac1c2c82,https://explore.data.humancellatlas.org/projects/581de139-461f-4875-b408-56453a9082c7; https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE268630,collection/repository link supplied,https://datasets.cellxgene.cziscience.com/a15a0f26-a99d-4c5b-9729-8d563879da96-fragment.tsv.bgz; https://datasets.cellxgene.cziscience.com/a15a0f26-a99d-4c5b-9729-8d563879da96-fragment.tsv.bgz.tbi; https://datasets.cellxgene.cziscience.com/883270e9-41e6-4c2c-b352-b15c292d2a34.h5ad,,H5AD; fragment; fragment_index,true,false,true,false,2224086117252,modeled from 9.82 MB/multiome primary cell,41856497665,exact sum of CELLxGENE asset sizes,2265942614917,public,2026-08-01
CELLxGENE Discover,d567b692-c374-4628-a508-8008f6778f22,3116d060-0a8e-4767-99bb-e866badea1ed,Spatially resolved multiomics of human cardiac niches,Combined single cell and single nuclei RNA-Seq data - Heart Global,apex of heart; atrioventricular node; heart left ventricle; heart right ventricle; interventricular septum; left cardiac atrium; right cardiac atrium; sinoatrial node,Homo sapiens,10x 3' v2; 10x 3' v3; 10x multiome,false,704296,211061,211060,211060,exact current H5AD obs assay labels,10.1038/s41586-023-06311-1,https://cellxgene.cziscience.com/collections/3116d060-0a8e-4767-99bb-e866badea1ed,https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-12916; https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-12919; https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-12975; https://explore.data.humancellatlas.org/projects/925f9a4c-cac0-444a-ad2c-612656ab3a85,collection/repository link supplied,https://datasets.cellxgene.cziscience.com/1e1e07c3-bfcb-4a0d-91de-c2614a891409.h5ad,,H5AD,true,false,false,false,2072420226869,modeled from 9.82 MB/multiome primary cell,4974173093,exact sum of CELLxGENE asset sizes,2077394399962,public,2026-08-01
CELLxGENE Discover,680029ee-29b3-4e03-bdb3-47d163540ef0,3116d060-0a8e-4767-99bb-e866badea1ed,Spatially resolved multiomics of human cardiac niches,snRNA-seq data - Heart AVN atrial cardiomyocytes,atrioventricular node,Homo sapiens,10x multiome,true,955,0,955,0,exact current H5AD obs assay labels,10.1038/s41586-023-06311-1,https://cellxgene.cziscience.com/collections/3116d060-0a8e-4767-99bb-e866badea1ed,https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-12916; https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-12919; https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-12975; https://explore.data.humancellatlas.org/projects/925f9a4c-cac0-444a-ad2c-612656ab3a85,collection/repository link supplied,https://datasets.cellxgene.cziscience.com/937bc97a-a6b2-4ee2-ade6-43eb436b0f30.h5ad,,H5AD,true,false,false,false,0,0: no multiome primary cells (derived row; avoids duplicate accounting),19925487,exact sum of CELLxGENE asset sizes,19925487,public,2026-08-01
